video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"FcdFASrJxug","Gianluca Grignani - Mi Historia Entre Tus Dedos (Letra/Lyrics)","2025-07-29T23:15:23Z","UC4eO-3-jiueiNxTWYYmw-8Q","7clouds Italy","22","25.05.08","7clouds|7clouds Italy|testi canzoni|musica italiana|canzoni italiane|testi musicali|canzoni romantiche|canzoni d'amore|canzoni popolari|playlist italiana|canzoni famose|canzoni nuove|hits italiane|gianluca grignani|mi historia entre tus dedos|musica spagnola|letra|mi historia entre tus dedos letra|letra mi historia entre tus dedos|gianluca grignani mi historia entre tus dedos|mi historia entre tus dedos gianluca grignani|gianluca grignani letra|grignani","97172","0","0","8","https://i.ytimg.com/vi/FcdFASrJxug/default.jpg","False","True","🎵 Follow the official 7clouds playlist on Spotify : http://spoti.fi/2SJsUcZ​🎧 Gianluca Grignani - Mi Historia Entre Tus Dedos (Letra/Testo)⏬ Download / Stream: https://open.spotify.com/intl-it/track/3UgduSS2bCMmatRox69u3g?si=67a9c7e5e99746de🔔 Turn on notifications to stay updated with new uploads!❤️ Follow our Spotify playlists: http://bit.ly/7cloudsSpotify💪 Workout Music: http://workout.7clouds.link🎮 Gaming Music: http://gaming.7clouds.link🌍 Best Pop Music: http://pop.7clouds.link🤬 Hardstyle Music: http://hardstyle.7clouds.link🥁 Drum & Bass: http://dnb.7clouds.link🔊 Hypertechno: http://techno.7clouds.link😡 Phonk Music: http://phonk.7clouds.link☁️ 7clouds Releases: http://release.7clouds.link👉 Gianluca Grignanihttps://www.instagram.com/gianlucagrignaniofficialhttps://www.facebook.com/grignanigianlucahttps://twitter.com/grignanipage☁️ 7clouds:https://open.spotify.com/user/7cloudsmusichttps://soundcloud.com/7cloudsmusichttps://audiomack.com/7cloudsmusichttps://facebook.com/7cloudsofficialhttps://discord.com/invite/d5Arh8Yhttps://twitter.com/7cloudsmusichttps://instagram.com/7cloudshttps://tiktok.com/@7cloudshttps://7clouds.org.........🎤 Testo/Lyrics:  Gianluca Grignani - Mi Historia Entre Tus Dedos (Letra/Lyrics)Yo pienso queNo son tan inútiles las noches que te diTe marchas, ¿y qué?Yo no intento discutírtelo, lo sabes y lo séAl menos quédate solo esta nochePrometo no tocarte, estás seguraHay veces que me voy sintiendo soloPorque conozco esa sonrisa tan definitivaTu sonrisa que a mí mismo, me abrió tu paraísoSe dice queCon cada hombre, hay una como túPero mi sitio, luegoLo ocuparás con alguno, igual que yo, mejor, lo dudo¿Por qué esta vez agachas la mirada?Me pides que sigamos siendo amigos¿Amigos para qué?, ¡maldita sea!A un amigo lo perdono, pero a ti te amoPueden parecer banales mis instintos naturalesHay una cosa que yo no te he dicho aúnQue mis problemas, ¿sabes qué?, se llaman túSolo por eso, tú me ves hacerme el duroPara sentirme un poquito más seguroY si no quieres ni decir en qué he falladoRecuerda que también a ti te he perdonadoY en cambio tú dices lo siento, no te quieroY te me vas con esta historia entre tus dedos¿Qué vas a hacer?Busca una excusa y luego márchatePorque de míNo debieras preocuparte, no debes provocarmeQue yo te escribiré un par de cancionesTratando de ocultar mis emocionesPensando pero poco, en las palabrasTe hablaré de la sonrisa tan definitivaTu sonrisa que a mí mismo, me abrió tu paraísoHay una cosa que yo no te he dicho aúnQue mis problemas, ¿sabes qué?, se llaman túSolo por eso, tú me ves hacerme el duroPara sentirme un poquito más seguroY si no quieres ni decir en qué he falladoRecuerda que también a ti te he perdonadoY en cambio tú dices lo siento, no te quieroY te me vas con esta historia entre tus dedosNa, na-na-raNa, na-na-raNa, na-na-raNa, na-na-ra.........📧 Contact / Demo Submissions: contact@7clouds.org.........💌 Demos / Music Submissions: https://7clouds.portal.district.biz.........#gianlucagrignani #mihistoriaentretusdedos #testo #lyrics #7clouds #7cloudsitaly"
"sMiHAOUe6ow","New Season: Knights of the Starr Table!","2025-08-05T09:56:51Z","UCooVYzDxdwTtGYAkcPmOgOw","Brawl Stars","20","25.05.08","brawl stars|mobile game|mobile strategy game|mobile rpg|mobile battle royale|battle royale|supercell game|new season|knights of the starr table|bo|doug|belle|amber|brawl pass|jessie|brawl stars animation|quest for quests|quests","630989","0","0","1670","https://i.ytimg.com/vi/sMiHAOUe6ow/default.jpg","False","True","The Knights of the Starr Table Season is almost here! Starting on the 7th of August ⚔️👑 King Starrthur Bo is the Brawl Pass Skin!🏹 King Archer Bo & Knight Bo Chromas + Knight Title in the Brawl Pass Plus📜 Brawl Pass Buff Quests + Daily Quests🪵 Trunk release on the 28th🏆 Trophy Thieves game mode is back!🪖 New Knight Skins and more!Download NOW!! ►► https://supr.cl/2K62CZGSubscribe!! ►► https://supr.cl/subscribe"
"0JoxjHFO7TU","Barcha F.C (MacroRap) | Blue Lock: Liga Neo Egoísta | Kballero","2025-08-02T19:15:08Z","UCuq7bERpDCTiFjAmgz6nfuw","Kballero Rap","10","25.05.08","[none]","342246","0","0","1369","https://i.ytimg.com/vi/0JoxjHFO7TU/default.jpg","False","True","▶¡Escucha mis rap's en:Spotify! https://open.spotify.com/artist/5UqluPuA0JSWGajQDwEKxCApple Music!https://music.apple.com/es/artist/kballero-rap/1488546856▶¡Suscríbete a mi canal de respaldo! https://www.youtube.com/channel/UClRttN6jeFExCPMqzSoLtiA▶¡Sígueme en Twitter!Twitter https://twitter.com/KballeroRap▶CréditosLetra, voz y mix por KballeroVideo por @Emperor_Edits77 @hiro09kk @aizawa_sz @nighteditorrr @Fumasakkj Miniatura por @Dkotz_ Instrumentales por @IsuRmX Estribillo por @AKINNOMUSIC Bachira por @KballeroRap Otoya por @louviereLavinho por @Link_kk Bunny Iglesias @MegaRMusic ----------------------¡BDS!---------------------------▶ TEMA NUEVO CADA SEMANA ◀✓ DarckStar - https://bit.ly/3g4LCBA✓ MegaR  - https://bit.ly/2E8Ti8w✓ Kyba - https://bit.ly/3kSKm8u✓ Kballero - https://bit.ly/2E8Tpks✓ Benderu - https://bit.ly/3g00xgk✓ Soul - https://bit.ly/3gqyuJa ✓ Byn - https://bit.ly/34gzhIv✓ CarRaxX - https://bit.ly/3kKsfBz------------------------------------------------------------00:00 Intro00:12 Estribillo (Akinno)00:28 Bachira (Kballero)00:56 Otoya (Louviere)01:25 Estribillo (Akinno)01:39 Lavinho (Link)02:07 Bunny Iglesias (MegaR)02:36 Estribillo (Akinno)"
"lkDeH00SdOk","Hicimos un JUICIO FINAL en Minecraft Saga #29 💀🌙","2025-08-04T20:15:02Z","UCw6AxX_a8YNmTj_qL8hccMg","Magma Plus","22","25.05.08","themagmaboi|themagmarec|magmaboi|magma reacciona|magma animacion|magma mp4|magmita|juego completo|magmaboi juega|magma juega|magmaboi minecraft|themagmaboi minecraft|magmaboi tiktok|magmaboi roblox|minecraft saga|magma juega minecraft saga|magmaboi juega minecraft saga|fallo sin sonido|capitángato|justnova|pollofrito|starvtuber|nugget smp|juicio de pollofrito|minecraft saga juicio","57062","0","0","253","https://i.ytimg.com/vi/lkDeH00SdOk/default.jpg","False","True","TRANSMITIDO EN VIVO: https://www.twitch.tv/themagmaboimagmaboi juega minecraft saga con justnova, pollofrito minecraft, capitan gato, star vtuber y fallo sin sonidoVIDEOS DE DIRECTOS EDITADOS: https://www.youtube.com/@ElMagmaBoiNUEVO CANAL (MEMES): https://www.youtube.com/@MagmitaaANIMACIONES: https://www.youtube.com/@magma.mp4Reacciones: https://www.youtube.com/@themagmarecMinecraft: https://www.youtube.com/@TheMagmaBoihabblame por acá;))- twitter: https://www.twitter.com/TheMagmaBoi- instagram: https://www.instagram.com/themagmaboi"
"csV5KPfpwF4","Verde (Capítulo 1) - No está tan Mal | Wuicho Kun","2025-08-05T02:00:26Z","UCTrynb9rcL_z6HNjyF0-GEA","Wuicho Kun","24","25.05.08","wuicho kun|wuicho|kun|artista independiente|cantante|WICHO KUN|wicho kun|folk|ed maverick|kevin kaarl|daniel quién|daniel quien","1527","0","0","105","https://i.ytimg.com/vi/csV5KPfpwF4/default.jpg","False","True","Wuicho kun:Instagram: https://www.instagram.com/wuichokunTik Tok: https://www.tiktok.com/@wuichodosSpotify: https://open.spotify.com/artist/5WXiEvcwEw6bgiPBg7Eo2E?si=HpaT6nwVT36tXw7OZGu0sQYouTube: @wuicho kun"
"cNxJRGOngyQ","🔴- Nos FUNAN con el DISCORD de hoy🤣","2025-08-04T22:20:51Z","UCggHFGmLDDStxyM-uy9DYnQ","Nexxuz World","20","25.05.08","ark|ARK|ARK SURVIVAL EVOLVED|ARK SERIE|reinos enfrentados|reinos|serie ark|extremo|supervivencia|dinosaurio depredador|dinosaurios|dinosaurios juegos|dinosaurio juego|juego dinosaurio|juegos de dinosaurios|parque dinosaurios|dinosaurios juego|dinosaurios ark|jurassic world ark|juegos dinosaurios|dinosaurios serie|dinosaurio ark|nexxuz|nexxuz world|nexxuz hd|nexxuz ark|nexus","100551","0","0","99","https://i.ytimg.com/vi/cNxJRGOngyQ/default.jpg","False","True","Código de Fortnite: NEXXUZWORLDTwitter: https://x.com/NexxuzHDInstagram: https://instagram.com/nexxuzofficial/Facebook: https://www.facebook.com/NexxuzHDOficial"
"WSg9hAlyvJ0","Loto","2025-07-31T10:00:58Z","UCdBuCA4EWU08-Dp0YRqjnPg","Proof - Topic","10","25.05.08","Proof|Lopes|Desde 1995|Loto","22877","0","0","17","https://i.ytimg.com/vi/WSg9hAlyvJ0/default.jpg","False","True","Provided to YouTube by Proof OfficialLoto · Proof · LopesDesde 1995℗ Luis PereaReleased on: 2025-08-01Producer: BronsonComposer: Luis PereaLyricist: Luis PereaAuto-generated by YouTube."
"l8xmyybS6SM","99 NOCHES EN EL BOSQUE de ROBLOX ","2025-08-04T21:49:05Z","UCQMSmDhzKzJ_ZolEKxnJpcw","Meli Rico","20","25.05.08","[none]","36736","0","0","331","https://i.ytimg.com/vi/l8xmyybS6SM/default.jpg","False","True","Hoy meli la gamer estará jugando 99 noches en el bosque en robloxWhatsapp : https://whatsapp.com/channel/0029VaA5hImL2AU75G3M1A3u Únete al canal de lnsta 👉 https://ig.me/j/AbZ3jUmx7CG18yR0/ Te  invito a darle like , darle en suscribir y activa las notificaciones para cuando suba más videos :D!! Sigueme en mis redes sociales TikTok: https://vm.tiktok.com/vUMqKq/Twitter : https://twitter.com/Meliricoo Instagram : https://www.instagram.com/meliricoo/ Facebook : https://www.facebook.com/meliricoo/discord : https://discord.gg/eza5QFUvScTwitch: https://m.twitch.tv/meliricorn"
"A6wVUm5wk7o","Mi Fantasía","2025-07-31T22:40:38Z","UCzuuNoFw45x1q9-y7d-2PQw","Alonso Ortiz - Topic","10","25.05.08","Alonso Ortíz|Daniel Vazquez|Alonso Ortiz|Mi Fantasía","31918","0","0","0","https://i.ytimg.com/vi/A6wVUm5wk7o/default.jpg","False","True","Provided to YouTube by The Orchard EnterprisesMi Fantasía · Alonso Ortíz · Daniel Vazquez · Alonso OrtizMi Fantasía℗ 2025 Alonso OrtizReleased on: 2025-08-01Producer: Alonso Ortiz DuarteProducer: Daniel Eduardo Vázquez CisnerosProducer: Edgar Daniel Martínez RamírezAuto-generated by YouTube."
"8F0jZVbV930","¡Pruebo el NUEVO METODO para Crecer PLANTAS GIGANTES!","2025-08-04T21:36:42Z","UCcRpW9GxA3KFipksgwEXtEA","Nukleo Plus","20","25.05.08","nukleo|nukleo roblox|nukleo plus|roblox|roblox español|Grow a Garden|hacer crecer un jardin roblox|grow a garden|guia grow a garden|guia roblox|nukleo grow a garden|hacer crecer un jardin|nukleo plus grow a garden|grow|grandmaster splinker|grandmaster|splinker|nuevo metodo grow a garden|splinker grow a garden|grandmaster splinker grow a garden|plantas|plantas gigantes|plantas gigantes grow a garden|splinker metodo|splinker metodo grow a garden","104564","0","0","281","https://i.ytimg.com/vi/8F0jZVbV930/default.jpg","False","True","El día de hoy voy a poner a prueba el nuevo grandmaster splinker de grow a garden que vino en la ultima actualización, consigo plantas gigantes con el nuevo metodo y nos volvimos trillonarios! Conseguí plantas y mascotas usando el código nukleo en esta página 🔥 https://bloxypirates.com/es/pages/grow-a-garden¡No te olvides de suscribirte y darle a like !R̲E̲D̲E̲S̲:̲■ Mi TWITTER @xNukleo: https://x.com/xNUKLEO■ Mi INSTAGRAM @Nukleo_TV: https://www.instagram.com/nukleo_tv/■ Mi DISCORD: https://discord.gg/PTvb7AA7wy■ Mi TikTok @nukleotwitch: http://tiktok.com/@nukleotwitch■ Mi Kick @nukleo: https://kick.com/nukleo"
"ojBs8ea6PhU","¡DUERMEN COMO BEBÉS! 😴😴 Nintendo y Xbox reportan ganancias obscenas | SPEEDRUN","2025-08-04T23:31:24Z","UChXHOzuSXAGZSDEWHOEk84g","levelup.com","20","25.05.08","gaming news|playstation|xbox|nintendo switch 2|silksong|mario paint|horizon|bioshock|battlefield 6|mortal kombat|videojuegos 2025|game pass|juegos multiplataforma|noticias gaming|xbox game pass|ps5|switch 2|nintendo direct|gaming industry","57572","0","0","147","https://i.ytimg.com/vi/ojBs8ea6PhU/default.jpg","False","True","Resumen de las noticias más importantes del gaming. Esta semana: PlayStation considera volverse multiplataforma mientras Xbox expande su dominio. Nintendo Switch 2 rompe récords de ventas y escasea globalmente. Horizon alcanza 38M de copias vendidas. Silksong reaparece y BioShock enfrenta problemas, y mucho más. ¡SPEEDRUN!¡Las playeras clásicas de LEVEL UP regresan por tiempo limitado! https://levelupgear.mercadoshops.com.mx/⁃ LINKS IMPORTANTES:🤑 LEVELUPFERTAS: https://www.facebook.com/LevelUpfertas/🔥 Tik-Tok: https://www.tiktok.com/@levelupcom💙 Telegram: https://t.me/levelupcom🟢 https://whatsapp.com/channel/0029VaG5sOwBA1ey1CTuMl1k📷 Instagram: https://www.instagram.com/levelupcom/📘 Facebook: https://www.facebook.com/levelupcom✖️X: https://www.twitter.com/levelupcom🎙️ Spotify: https://spoti.fi/2y1sCDy#gaming #videojuegos"
"bkE8n-C4DQg","CITAS EN ROBLOX 💘","2025-08-04T21:00:39Z","UCmDfpsIMjCw9bMrwa8dIsTw","ElJuaniquilador","20","25.05.08","juansguarnizo|juan guarnizo|juanguarnizo|juangarnizo|juan garnizo|eljuaniquilador|el juaniquilador|juansguarnizo canal secundario|juansguarnizo segundo canal|juansguarnizo canal 2|twitch|clips|clips de twitch|clips de twitch en español|juan|juan roblox|roblox podcast|juan roblox podcast enamorandonos|enamorandonos roblox|podcast roblox|juanguarnizo podcast|juanguarnizo podcast roblox|videojuego|videojuegos|tendencias","60644","0","0","69","https://i.ytimg.com/vi/bkE8n-C4DQg/default.jpg","False","True","Volvi a entrar al podcast de Roblox y en esta ocasión nos pusimos a buscarle pareja a las personas random que nos encontrabamos xd, andale asi como un enamorandonos o un cupided mi amor pero en RoblotsEspero les guste el video :DCanal principal: https://www.youtube.com/channel/UCdvyCPDTkkfd4MwqD7ZkGgg¡SUSCRÍBETE Y ACTIVA LA CAMPANITA!Twitch: https://www.twitch.tv/juansguarnizoTwitter: https://twitter.com/JuanSGuarnizoInstagram: https://www.instagram.com/juansguarnizoContacto: juansguarnizo@randy.com.mx"
"uIaY_Cf1jV4","CREAMOS La FORTALEZA de LAS TORRES EPICAS en 99 Noches en el Bosque","2025-08-04T22:13:34Z","UCMTAlHttXFN9tzjn-LiEsKA","Robi Blox","20","25.05.08","roblox|gameplay|divertido|nuevo|99 noches en el bosque|sobrevive 99 dias en el bosque|99 noches en el bosque roblox|tips|speedrun|99 Nights in the Forest|Roblox|99 nights in the forest base building|99 nights camp build|four camps|crafting update|log walls|creative base design|multiplayer camp|Roblox crafting|survival strategy|99 nights camp builds|deer trap base","119892","0","0","185","https://i.ytimg.com/vi/uIaY_Cf1jV4/default.jpg","False","True","#roblox  #99nochesenelbosque #99NightsintheForestCREAMOS La FORTALEZA de LAS TORRES EPICAS en 99 Noches en el BosqueUna ola de frío se acerca... ¡el bioma de nieve ha llegado!Con él llegan:🏔️ Estructuras completamente nuevas🐻‍❄️ Enemigos peligrosos⚔️ Nuevas armas, armaduras y objetos, además de nuevos gorros térmicos para combatir el frío🏅 4 Insignias por tiempo limitado — ¡Desbloquea objetos exclusivos antes de que desaparezcan!➽ ¿Qué es ROBLOX? #Roblox es un taller y parque de juegos virtual en línea, donde niños de todas las edades pueden interactuar, crear, divertirse y aprender de forma segura. Es único porque prácticamente todo en ROBLOX está diseñado y construido por miembros de la comunidad. ROBLOX está diseñado para jóvenes de 8 a 18 años, pero está abierto a personas de todas las edades. Cada jugador comienza eligiendo un avatar y dándole una identidad. Luego pueden explorar ROBLOX, interactuando con otros chateando, jugando o colaborando en proyectos creativos. Cada jugador también recibe su propia propiedad inmobiliaria no desarrollada junto con una caja de herramientas virtual con la que diseñar y construir cualquier cosa, ya sea un rascacielos navegable, un helicóptero en funcionamiento, una máquina de pinball gigante, un juego multijugador de Capturar la bandera o algo así. otra creación aún soñada. Esta primera parcela de terreno virtual no tiene ningún coste. Al participar y crear cosas interesantes, los miembros de ROBLOX pueden ganar insignias especiales, así como dólares de ROBLOX (“ROBUX”). A su vez, pueden consultar el catálogo en línea para adquirir ropa y accesorios para avatares, así como materiales de construcción de primera calidad, componentes interactivos y mecanismos de trabajo."
"9NnMHvPYiZ8","CREÉ mi PROPIO STEAL A BRAINROT en Minecraft GRATIS! (Roba un Brainrot)","2025-08-04T20:16:05Z","UCaSx6PA9o11SI19fPWRY_qg","Noobi","20","25.05.08","roblox|Me Hice pasar por el NUEVO BRAINROT SECRETO de STEAL A BRAINROT en Roblox!|hacker|steal a brainrot|roba un brainrot|hacks roba un brainrot|noobi|awita|noobi y awita|awita y mia|awimia|suerte infinita|maquina fusion|BRAINROTS DE FUSION|minecraft","98528","0","0","205","https://i.ytimg.com/vi/9NnMHvPYiZ8/default.jpg","False","True","CREÉ mi PROPIO STEAL A BRAINROT en Minecraft GRATIS! (Roba un Brainrot)CREÉ mi PROPIO STEAL A BRAINROT en Minecraft GRATIS! (Roba un Brainrot) con Awita"
"NN8VBA9tl5c","SACANDO LA NUEVA MP40 LEGADO UCHIHA+ SALITAS","2025-08-05T09:03:27Z","UC0-1OYY4IM-d0Qe4tOxQN7Q","KALIMAN55FF","20","25.05.08","#free fire|#kaliman55ff|#nivel100|#garenafreefire|#MusicaParaJugarFreeFire​|#donato|#soysuco|#thenino|#pvp|#garena|#tendencias|#topglobal|#top|#clasificatoria|#parati|#fyp|#contenido|#insano|#influencer|#veterano|#random|#gallito|#level|#brazil|#mexico|#gaming|#tiktok|#popularidad|#free|#freefirelatino|#gamer|#trend|#masveterano|#cuentasconmasnivel|#primernivel100|#freefirebrasil|#configuracionfreefire|#sensi|#sensibilidad|#todorojo|#movil|#precisoenmira|#presiso|#pvps|#trending|#zelika","163115","0","0","1","https://i.ytimg.com/vi/NN8VBA9tl5c/default.jpg","False","True","CON SOLO VERME EN KICK PUEDES CANMBIAR SKINS, PASES, CAJAS Y ARMAS EVOLUTIVAS ME ENCUENTRAS COMO @KALIMAN55FF EN KICK"
"u3WUK0hAToQ","Hora de VOLAR  (Sons Of The Forest con MODS) #11","2025-08-04T18:03:53Z","UCam8T03EOFBsNdR0thrFHdQ","VEGETTA777","20","25.05.08","sons of the forest: sons of the forest vegetta777|sons of the forest con fargan|sons of the forest miedo|serie miedo|serie terror|sons of the forest capitulo|vegetta777 sons of the forest|sons of the forest serie|forest 2 secuela|sons of the forest juego|sons of the forest gameplay|sons of the forest partida|sons of the forest vegetta|sons of the forest partida completa|partida sons of the forest|the forest 2 partida|jugando a sons of the forest|motosierra","125238","0","0","98","https://i.ytimg.com/vi/u3WUK0hAToQ/default.jpg","False","True","⭐️ MI TIENDA⭐️ https://vegetta777.shop/ 💜 Puedes encontrarme también en Twitch💜: https://www.twitch.tv/vegetta777🍌 Codigo creador Fortnite - VEGETTA777 🍌🦄 Hazte miembro del canal aquí 🦄 - https://www.youtube.com/user/vegetta777/join💜 Unete a mi Discord aquí 💜 https://discord.gg/vegetta777____________________________INFORMACIÓN DEL CANAL : ____________________________Soy Samuel De Luque y básicamente lo que hago en mi canal es hacer de mi afición, los videojuegos, un modo de entretenimiento para todo el mundo. No soy el mejor jugador, ni el que mejor comenta, ni el que mejor edita, pero espero que aun así disfrutes a mi lado y junto a los amigos que me acompañan día a día haciendo vídeos. Un fuerte abrazo. Os quiero. 💜__________________REDES SOCIALES : __________________- INSTAGRAM VEGETTA777  http://goo.gl/m33DQo- TWITCH VEGETTA777http://goo.gl/V8MZfM- TWITTER VEGETTA777: http://goo.gl/s0ScyN- FACEBOOK (PAGINA):http://goo.gl/Gfj14j- GOOGLE+: http://goo.gl/oXY9jZ___________________________________CONTACTO EXCLUSIVO BUSINESS : ___________________________________vegetta777@vizz-agency.com#sonsoftheforest #vegetta777 #theforest2"
"e85ELIv7HPQ","ARRUINÉ las PRIVADAS de un Youtuber!","2025-08-04T19:20:02Z","UCMl2NulqxvMcKZgFX5xAA5Q","Ludplays","20","25.05.08","ludplays|jugue por 10 horas y aprendi esto|ludplays consejos|ludplays 10 horas|cai 100 veces|romax|philip|y aprendi esto|me infiltré en las privadas|infiltrado fortnite|arruine las privadas de un youtuber|arruine a romax|escondite en fortnite","93264","0","0","119","https://i.ytimg.com/vi/e85ELIv7HPQ/default.jpg","False","True","Me infiltré en el STREAM de ROMAX y ARRUINÉ las PRIVADAS! 🔹 Código LUD en la Tienda #EpicPartnerDe Chill Boxfights 😎 : 6143-5711-4535MEGA GUN GAME ⭐: 1850-7336-0409OG Infinite Zone Wars Ranked 🏆: 5235-0327-0009Redes Sociales: 👉Twitter: https://twitter.com/ludplaysYT👉Instagram: https://www.instagram.com/ludplays/Contacto Negocio:👉Correo: ludplaysyt@gmail.comRoMax:👉Instagram: https://www.instagram.com/soy_romax/👉Twitter: https://www.twitter.com/soyRoMax👉Canal personal: https://www.youtube.com/c/RoMax1Philip:👉Canal personal: https://www.youtube.com/channel/UCA5LVCbqFW3pCqjIkHD0T7Q👉Twitch: https://www.twitch.tv/soy_philip👉Twitter: https://twitter.com/_soyphilip#Ludplays #videojuegos"
"CGE8vuxUSKk","Visité LAS PISCINAS Mas RARAS de Roblox!","2025-08-04T18:00:09Z","UCnqjEY02a3sM8vH6kWoFOcA","TurboTV","20","25.05.08","xturboo|xturbo|xturboo_|turbo roblox|turboblox|xturbo roblox|roblox|xturbo minecraft|minecraft|Visité LAS PISCINAS Mas RARAS de Roblox!","67336","0","0","38","https://i.ytimg.com/vi/CGE8vuxUSKk/default.jpg","False","True","Visité LAS PISCINAS Mas RARAS de Roblox!"
"lw9QjgB0BMI","BENIJU ES EL JUGADOR DE HORNO MÁS ODIADO DE CLASH ROYALE...","2025-08-04T21:00:48Z","UCPfKfxUDg5RKE7dfmU1Q4kA","BENIJUGOSO","20","25.05.08","clash royale|clashroyale|mazos|mobile|beniju|gaming|videojuegos|gamer|proplayer|clash royale deck|clash royale best deck|clash royale game|desafio barbaros evo|evolucion|cartas|nueva carta|clash|royale|boom arena|boom|arena|montapuercos|nueva evolucion|nueva actualizacion|NUEVA CARTA|el peor mazo de clash royale|las peores cartas de clash royale|cuenta nueva|espiritu evolucionado|esqueleto evo","92153","0","0","105","https://i.ytimg.com/vi/lw9QjgB0BMI/default.jpg","False","True","⬇️⬇️⬇️⬇️⬇️⬇️⬇️Canal secundario oficial de BENIJU ©🔗NUEVO CANAL: @BEN1SQUAD 🔗 Canal principal: @BENIJU"
"bFcfMxaJnU8","CREAMOS las MEJORES BASES SECRETAS en MINECRAFT!","2025-08-04T22:00:43Z","UCaAYJkTOmOosegblW9SMCVA","FUN BOT MINECRAFT","20","25.05.08","minecraft|roblox|fun bot|funbot|rol|roleplay|minecraft vs|batalla de construcción|build battle|awita|jardred|turbo|chuymine|fir|lime|lime roblox|lime minecraft|sky|sky roblox|sky minecraft|sprunki|wenda|vineria|gray|awitados|rol roblox|role","46526","0","0","76","https://i.ytimg.com/vi/bFcfMxaJnU8/default.jpg","False","True","😱🔒 ¡Hoy CREAMOS las BASES SECRETAS MÁS INCREÍBLES de TODO MINECRAFT! 🧱🚪 ¡Una estaba escondida en una cascada, otra bajo tierra y hasta hicimos una en el cielo! ☁️💥¿Podrás encontrarlas todas? 🧐 ¡Solo los mejores exploradores pueden descubrirlas! 🧭🔥👉 DALE LIKE 👍, COMENTA cuál fue tu favorita y SUSCRÍBETE para más aventuras secretas en MINECRAFT! 🎮✨#Minecraft #BasesSecretas #AventuraMinecraft #Niños #DiversiónMinecraft #Sprunki"
"9Rhr6NwQejU","ESTE ESTAFADOR se hizo PASAR por ADMIN en STEAL A BRAINROT | Kevinox","2025-08-03T21:30:06Z","UCaCm-yelpLkqT8O1hRwTTDg","Kevinox","24","25.05.08","[none]","293633","0","0","590","https://i.ytimg.com/vi/9Rhr6NwQejU/default.jpg","False","True","Hola! Soy Kevinox✌️ En el video de hoy estuve espiando al supuesto admin del video anterior, y lo que pasó al final me dejo en shock! Deja tu LIKE si te gustó!!!♡Únete a mi grupo de roblox👇https://www.roblox.com/es/communities/16768933/KEV1N-CL0SET#!/about♡Mis redes :DINSTAGRAM (la que más uso): https://www.instagram.com/_kevinoxx?igsh=NWtkdHpyNmFweHBm&utm_source=qrTIKTOK: https://www.tiktok.com/@_kevinoxROBLOX: https://www.roblox.com/es/users/1710024479/profile♡📩: kevinrobloxsponsors@gmail.com♡Licencias:Biblioteca de YouTube#roblox"
"1dRNOkdfaRw","ENTRE EN UN TORNEO DE 150.000 ROBUX en SQUID GAME","2025-08-04T23:45:24Z","UCmxX1iC2aEpy1cPGq5QhjBA","Waikol","20","25.05.08","Waikol","49511","0","0","91","https://i.ytimg.com/vi/1dRNOkdfaRw/default.jpg","False","True","------------------------------------------------------------------------------------------------------------------------INSTAGRAM 🎞: https://www.instagram.com/waikol.1/?hl=es------------------------------------------------------------------------------------------------------------------------MI TWITTER 🐦https://twitter.com/wa1kol------------------------------------------------------------------------------------------------------------------------👪𝐆𝐑𝐔𝐏𝐎 𝐑𝐎𝐁𝐋𝐎𝐗 👪https://www.roblox.com/groups/9720211/Gurises#!/about------------------------------------------------------------------------------------------------------------------------👪𝐌̲𝐈̲ 𝐂̲𝐎̲𝐌̲𝐔̲𝐍̲𝐈̲𝐃̲𝐀̲𝐃̲ 𝐃̲𝐄̲ 𝐃̲𝐈̲𝐒̲𝐂̲𝐎̲𝐑̲𝐃̲ 👪https://discord.gg/waikol"
"P_jnJbWsSPU","Han Metido CANIBALISMO en PEAK 😨","2025-08-04T19:30:05Z","UCiIvxNCnGngYbX6GBY7hs9A","RANDOMLIFE","20","25.05.08","RANDOMLIFE|RANDOM LIFE|randomlaif|randomlive|random life|miguelillo|miguelillo directo|cencia|miguelillorl|ramon life|ramonlife","114298","0","0","312","https://i.ytimg.com/vi/P_jnJbWsSPU/default.jpg","False","True","No olvides usar el código MIGUELILLORL en la tienda de Fortnite 😎▼REDES▼⤞Twitch 👾: https://www.twitch.tv/miguelillo_rl⤞Únete a nuestro servidor de discord 😈: https://discord.com/invite/randomlife ⤞Únete a nuestro grupo de whatsapp💚: https://whatsapp.com/channel/0029VawPY32I7BeARmY6d72u⤞Twitter 🔹: https://twitter.com/MiguelilIo_RL⤞TikTok 📱: https://www.tiktok.com/@miguelillorl⤞Instagram 📸: https://www.instagram.com/miguelillo_rlEDITOR de este video -- @IsmaCarra ⤞Contacto-Business📩: miguelillo@manag3r.com"
